Hour,Device Category,Day of the month,City,Month of the year,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
14,mobile,24,Philadelphia,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,24,Chattanooga,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,24,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,24,Houston,10,2,100.00%,15.00,00:00:00,0,$0.00
14,mobile,24,League City,10,2,50.00%,8.00,00:02:08,0,$0.00
14,mobile,24,Seattle,10,2,0.00%,10.00,00:14:04,0,$0.00
14,mobile,24,Golden Gate,10,2,50.00%,3.00,00:03:02,0,$0.00
14,mobile,25,Winnipeg,10,2,50.00%,6.00,00:01:43,0,$0.00
14,mobile,25,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,25,Bogota,10,2,50.00%,1.00,00:00:59,0,$0.00
14,mobile,25,Birmingham,10,2,50.00%,9.00,00:04:13,0,$0.00
14,mobile,25,Sacramento,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,25,Orlando,10,2,50.00%,2.00,00:00:38,0,$0.00
14,mobile,25,Normal,10,2,0.00%,18.00,00:09:49,0,$0.00
14,mobile,25,Rolling Meadows,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,25,Detroit,10,2,50.00%,5.00,00:02:49,0,$0.00
14,mobile,25,Minneapolis,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,25,St. Louis,10,2,0.00%,10.50,00:09:27,0,$0.00
14,mobile,25,Philadelphia,10,2,50.00%,2.50,00:02:04,0,$0.00
14,mobile,25,Granbury,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,25,Eldersburg,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,Melbourne,10,2,50.00%,1.50,00:02:12,0,$0.00
14,mobile,26,Halifax,10,2,50.00%,4.00,00:01:10,0,$0.00
14,mobile,26,Montreal,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,London,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,Birmingham,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,Fresno,10,2,50.00%,5.50,00:04:51,0,$0.00
14,mobile,26,Washington,10,2,0.00%,2.00,00:08:40,0,$0.00
14,mobile,26,Port St. Lucie,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,Anderson,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,26,Louisville,10,2,50.00%,1.50,00:00:14,0,$0.00
14,mobile,26,Omaha,10,2,50.00%,1.50,00:00:18,0,$0.00
14,mobile,26,Newark,10,2,50.00%,5.00,00:06:52,0,$0.00
14,mobile,26,North Bergen,10,2,50.00%,2.50,00:00:24,0,$0.00
14,mobile,26,Nashville,10,2,50.00%,1.50,00:00:13,0,$0.00
14,mobile,27,Los Angeles,10,2,100.00%,1.50,00:00:00,0,$0.00
14,mobile,27,San Jose,10,2,0.00%,4.50,00:03:00,0,$0.00
14,mobile,27,Washington,10,2,50.00%,1.50,00:00:02,0,$0.00
14,mobile,27,Chicago,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,27,Dallas,10,2,50.00%,2.00,00:00:20,0,$0.00
14,mobile,28,Leeds,10,2,50.00%,2.00,00:00:09,0,$0.00
14,mobile,28,London,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,28,Chandler,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,28,Sacramento,10,2,0.00%,2.00,00:00:24,0,$0.00
14,mobile,28,San Jose,10,2,50.00%,3.50,00:08:28,0,$0.00
14,mobile,28,Colorado Springs,10,2,0.00%,5.50,00:01:27,0,$0.00
14,mobile,28,Miami,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,28,Indianapolis,10,2,50.00%,3.50,00:00:08,0,$0.00
14,mobile,28,Grand Rapids,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,28,Minneapolis,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,28,Saint Paul,10,2,50.00%,7.50,00:15:12,0,$0.00
14,mobile,28,Kansas City,10,2,0.00%,3.00,00:02:58,0,$0.00
14,mobile,28,St. Louis,10,2,0.00%,4.50,00:01:41,0,$0.00
14,mobile,28,Charlotte,10,2,50.00%,2.50,00:01:39,0,$0.00
14,mobile,28,Kannapolis,10,2,50.00%,2.00,00:00:24,0,$0.00
14,mobile,28,Omaha,10,2,50.00%,3.00,00:00:38,0,$0.00
14,mobile,28,Portland,10,2,50.00%,7.00,00:01:56,0,$0.00
14,mobile,28,Emigsville,10,2,0.00%,5.50,00:06:20,0,$0.00
14,mobile,28,Memphis,10,2,50.00%,2.50,00:01:17,0,$0.00
14,mobile,28,Brownsville,10,2,0.00%,4.50,00:02:42,0,$0.00
14,mobile,28,San Antonio,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,28,South Jordan,10,2,0.00%,5.00,00:03:37,0,$0.00
14,mobile,29,Melbourne,10,2,0.00%,36.00,00:24:51,0,$0.00
14,mobile,29,Markham,10,2,0.00%,2.00,00:01:41,0,$0.00
14,mobile,29,Richmond Hill,10,2,0.00%,5.50,00:03:11,0,$0.00
14,mobile,29,London,10,2,50.00%,7.50,00:03:18,0,$0.00
14,mobile,29,Warsaw,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,29,San Diego,10,2,0.00%,2.50,00:01:19,0,$0.00
14,mobile,29,Pensacola,10,2,50.00%,1.50,00:11:08,0,$0.00
14,mobile,29,Tampa,10,2,50.00%,1.50,00:00:22,0,$0.00
14,mobile,29,Minneapolis,10,2,50.00%,5.50,00:03:42,0,$0.00
14,mobile,29,O'Fallon,10,2,0.00%,8.00,00:02:53,0,$0.00
14,mobile,29,St. Louis,10,2,0.00%,2.50,00:00:32,0,$0.00
14,mobile,29,Raleigh,10,2,0.00%,5.00,00:05:21,0,$0.00
14,mobile,29,Omaha,10,2,50.00%,8.00,00:04:13,0,$0.00
14,mobile,29,Albuquerque,10,2,0.00%,11.00,00:07:29,0,$0.00
14,mobile,29,Las Vegas,10,2,50.00%,5.50,00:02:19,0,$0.00
14,mobile,29,Brunswick,10,2,50.00%,3.50,00:01:27,0,$0.00
14,mobile,29,Corvallis,10,2,50.00%,2.00,00:00:18,0,$0.00
14,mobile,29,Grand Prairie,10,2,50.00%,1.50,00:00:15,0,$0.00
14,mobile,29,Plano,10,2,0.00%,3.00,00:02:55,0,$0.00
14,mobile,29,Sterling,10,2,0.00%,2.50,00:01:45,0,$0.00
14,mobile,29,Virginia Beach,10,2,0.00%,11.50,00:05:53,0,$0.00
14,mobile,29,Wenatchee,10,2,0.00%,7.00,00:07:17,0,$0.00
14,mobile,29,Brooklyn Park,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,30,Calgary,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,30,London,10,2,0.00%,2.00,00:24:49,0,$0.00
14,mobile,30,Birmingham,10,2,0.00%,17.00,00:22:35,0,$0.00
14,mobile,30,Tucson,10,2,50.00%,3.00,00:01:17,0,$0.00
14,mobile,30,Corona,10,2,50.00%,15.50,00:12:27,0,$0.00
14,mobile,30,San Diego,10,2,0.00%,14.50,00:14:28,1,$31.37
14,mobile,30,San Jose,10,2,0.00%,6.00,00:03:00,0,$0.00
14,mobile,30,Aurora,10,2,50.00%,9.50,00:12:13,0,$0.00
14,mobile,30,Colorado Springs,10,2,50.00%,1.50,00:00:29,0,$0.00
14,mobile,30,Toccoa,10,2,50.00%,6.50,00:18:53,0,$0.00
14,mobile,30,Portland,10,2,0.00%,2.50,00:04:24,0,$0.00
14,mobile,30,Owatonna,10,2,0.00%,6.50,00:08:10,0,$0.00
14,mobile,30,Kansas City,10,2,50.00%,3.50,00:01:03,0,$0.00
14,mobile,30,St. Louis,10,2,0.00%,6.00,00:02:20,0,$0.00
14,mobile,30,Greenville,10,2,50.00%,1.50,00:00:22,0,$0.00
14,mobile,30,Grand Island,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,30,Mount Laurel,10,2,0.00%,5.50,00:10:36,0,$0.00
14,mobile,30,Rio Rancho,10,2,50.00%,1.50,00:00:18,0,$0.00
14,mobile,30,Oklahoma City,10,2,50.00%,2.00,00:00:39,0,$0.00
14,mobile,30,Eugene,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,30,Pittsburgh,10,2,50.00%,1.50,00:00:07,0,$0.00
14,mobile,30,Houston,10,2,0.00%,5.00,00:03:11,0,$0.00
14,mobile,30,San Antonio,10,2,50.00%,6.50,00:03:07,0,$0.00
14,mobile,30,Salt Lake City,10,2,0.00%,5.50,00:03:13,0,$0.00
14,mobile,30,Eldersburg,10,2,0.00%,4.00,00:01:54,0,$0.00
14,mobile,31,London,10,2,50.00%,2.50,00:00:11,0,$0.00
14,mobile,31,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,31,Riverside,10,2,50.00%,2.50,00:00:50,0,$0.00
14,mobile,31,San Diego,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,31,San Francisco,10,2,0.00%,4.00,00:05:46,0,$0.00
14,mobile,31,San Jose,10,2,50.00%,6.50,00:00:57,0,$0.00
14,mobile,31,Denver,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,31,Miami,10,2,0.00%,2.50,00:00:32,0,$0.00
14,mobile,31,Boston,10,2,100.00%,1.00,00:00:00,0,$0.00
14,mobile,31,Macomb,10,2,50.00%,5.50,00:07:51,0,$0.00
14,mobile,31,Omaha,10,2,0.00%,5.00,00:11:09,0,$0.00
14,mobile,31,East Northport,10,2,0.00%,4.00,00:00:25,0,$0.00
14,mobile,31,Columbus,10,2,50.00%,3.00,00:00:34,0,$0.00
14,mobile,31,Philadelphia,10,2,0.00%,13.00,00:08:40,0,$0.00
14,mobile,31,Salt Lake City,10,2,50.00%,5.50,00:03:56,0,$0.00
14,mobile,31,Glen Allen,10,2,50.00%,2.00,00:00:43,0,$0.00
14,tablet,01,Houston,10,2,0.00%,10.50,00:05:47,0,$0.00
14,tablet,02,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,03,Mount Dora,10,2,0.00%,2.50,00:00:43,0,$0.00
14,tablet,04,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,05,London,10,2,50.00%,4.00,00:00:39,0,$0.00
14,tablet,05,Washington,10,2,0.00%,8.00,00:27:46,0,$0.00
14,tablet,07,Phoenix,10,2,50.00%,1.50,00:00:09,0,$0.00
14,tablet,07,Jacksonville,10,2,0.00%,21.00,00:26:54,0,$0.00
14,tablet,07,Concord,10,2,50.00%,4.00,00:01:54,0,$0.00
14,tablet,07,Royse City,10,2,50.00%,5.00,00:02:38,0,$0.00
14,tablet,08,Haiku-Pauwela,10,2,50.00%,1.50,00:00:58,0,$0.00
14,tablet,08,New York,10,2,50.00%,1.50,00:00:11,0,$0.00
14,tablet,08,Pittsburgh,10,2,50.00%,3.50,00:01:34,0,$0.00
14,tablet,10,(not set),10,2,50.00%,3.00,00:01:39,0,$0.00
14,tablet,12,(not set),10,2,50.00%,2.50,00:00:55,0,$0.00
14,tablet,12,Seattle,10,2,0.00%,8.50,00:08:39,0,$0.00
14,tablet,14,(not set),10,2,50.00%,4.00,00:04:11,0,$0.00
14,tablet,14,Chicago,10,2,0.00%,7.50,00:07:46,0,$0.00
14,tablet,15,Phoenix,10,2,0.00%,2.00,00:00:50,0,$0.00
14,tablet,15,Farmington,10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,15,Boise,10,2,0.00%,5.00,00:09:20,0,$0.00
14,tablet,15,Lowell,10,2,50.00%,2.00,00:00:59,0,$0.00
14,tablet,15,New York,10,2,50.00%,18.50,00:52:25,0,$0.00
14,tablet,16,(not set),10,2,50.00%,2.00,00:00:31,0,$0.00
14,tablet,16,London,10,2,50.00%,1.50,00:00:37,0,$0.00
14,tablet,16,Denver,10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,17,San Jose,10,2,50.00%,2.00,00:00:30,0,$0.00
14,tablet,17,Ann Arbor,10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,18,Killeen,10,2,50.00%,1.50,00:00:23,0,$0.00
14,tablet,19,Apopka,10,2,0.00%,13.50,00:11:54,0,$0.00
14,tablet,19,Gresham,10,2,50.00%,4.50,00:08:48,0,$0.00
14,tablet,20,Tampa,10,2,50.00%,4.50,00:03:01,0,$0.00
14,tablet,22,Clearwater,10,2,0.00%,14.00,00:15:46,0,$0.00
14,tablet,22,Omaha,10,2,0.00%,3.50,00:04:22,0,$0.00
14,tablet,22,De Pere,10,2,0.00%,10.00,00:08:51,0,$0.00
14,tablet,23,Boston,10,2,50.00%,1.50,00:00:08,0,$0.00
14,tablet,25,(not set),10,2,0.00%,2.50,00:01:02,0,$0.00
14,tablet,27,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,28,(not set),10,2,50.00%,14.00,00:08:22,0,$0.00
14,tablet,28,San Jose,10,2,100.00%,1.00,00:00:00,0,$0.00
14,tablet,28,Atlanta,10,2,50.00%,10.00,00:45:15,0,$0.00
14,tablet,28,Minneapolis,10,2,0.00%,3.50,00:04:55,0,$0.00
14,tablet,29,(not set),10,2,50.00%,3.00,00:00:34,0,$0.00
14,tablet,29,Los Angeles,10,2,0.00%,2.50,00:00:34,0,$0.00
14,tablet,29,Gonzales,10,2,50.00%,2.00,00:00:56,0,$0.00
14,tablet,30,Philadelphia,10,2,50.00%,1.50,00:00:52,0,$0.00
15,desktop,01,Los Angeles,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,01,Boston,10,2,50.00%,6.00,00:01:21,0,$0.00
15,desktop,01,San Antonio,10,2,0.00%,8.00,00:05:55,0,$0.00
15,desktop,02,(not set),10,2,50.00%,3.00,00:03:57,0,$0.00
15,desktop,02,London,10,2,50.00%,1.50,00:06:55,0,$0.00
15,desktop,02,Los Angeles,10,2,50.00%,1.50,00:00:05,0,$0.00
15,desktop,02,Pompano Beach,10,2,0.00%,4.50,00:01:21,0,$0.00
15,desktop,02,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,02,Lewiston,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,02,Port Huron,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,02,Portland,10,2,0.00%,13.50,00:08:54,0,$0.00
15,desktop,02,Fort Worth,10,2,50.00%,9.00,00:03:01,0,$0.00
15,desktop,03,Sydney,10,2,0.00%,3.00,00:00:52,0,$0.00
15,desktop,03,Phoenix,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,03,San Francisco,10,2,50.00%,3.00,00:00:45,0,$0.00
15,desktop,03,San Jose,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,03,New York,10,2,50.00%,2.50,00:08:47,0,$0.00
15,desktop,03,Portland,10,2,0.00%,8.00,00:04:35,0,$0.00
15,desktop,04,Brisbane,10,2,50.00%,1.50,00:00:04,0,$0.00
15,desktop,04,San Diego,10,2,50.00%,4.00,00:02:03,0,$0.00
15,desktop,04,San Francisco,10,2,50.00%,1.50,00:00:02,0,$0.00
15,desktop,04,Lubbock,10,2,0.00%,19.50,00:03:04,1,$33.97
15,desktop,05,Sydney,10,2,50.00%,3.50,00:01:43,0,$0.00
15,desktop,05,Calgary,10,2,50.00%,5.50,00:03:37,0,$0.00
15,desktop,05,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,05,Chicago,10,2,50.00%,2.00,00:00:44,0,$0.00
15,desktop,05,New York,10,2,0.00%,11.50,00:09:26,0,$0.00
15,desktop,05,Magna,10,2,0.00%,4.50,00:05:09,0,$0.00
15,desktop,05,Seattle,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,06,(not set),10,2,0.00%,13.00,00:12:58,0,$0.00
15,desktop,06,Canton,10,2,50.00%,2.00,00:00:17,0,$0.00
15,desktop,07,(not set),10,2,50.00%,4.00,00:00:32,0,$0.00
15,desktop,07,San Francisco,10,2,50.00%,9.50,00:06:58,0,$0.00
15,desktop,07,Fayetteville,10,2,0.00%,3.00,00:01:26,0,$0.00
15,desktop,07,Salt Lake City,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,08,San Diego,10,2,50.00%,1.50,00:00:19,0,$0.00
15,desktop,08,Coeur d'Alene,10,2,50.00%,1.50,00:00:21,0,$0.00
15,desktop,08,Portland,10,2,50.00%,19.50,00:21:33,0,$0.00
15,desktop,08,Arlington,10,2,50.00%,4.00,00:06:00,0,$0.00
15,desktop,08,Seattle,10,2,50.00%,5.50,00:11:19,1,$29.36
15,desktop,09,Tampa,10,2,50.00%,2.50,00:00:21,0,$0.00
15,desktop,10,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,10,London,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,10,New York,10,2,50.00%,3.00,00:02:42,0,$0.00
15,desktop,10,Oklahoma City,10,2,0.00%,2.00,00:00:21,0,$0.00
15,desktop,11,Montreal,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,11,Russellville,10,2,50.00%,2.00,00:01:26,0,$0.00
15,desktop,11,Orlando,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,11,Chicago,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,12,London,10,2,50.00%,1.50,00:00:56,0,$0.00
15,desktop,12,Atlanta,10,2,50.00%,3.00,00:00:38,0,$0.00
15,desktop,12,New York,10,2,50.00%,4.00,00:01:30,0,$0.00
15,desktop,13,Victorville,10,2,0.00%,6.50,00:02:41,0,$0.00
15,desktop,14,(not set),10,2,50.00%,2.00,00:00:31,0,$0.00
15,desktop,14,Dublin,10,2,0.00%,4.00,00:02:09,0,$0.00
15,desktop,14,Los Angeles,10,2,0.00%,3.00,00:08:49,0,$0.00
15,desktop,14,Colorado Springs,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,14,Miami,10,2,0.00%,3.50,00:07:46,0,$0.00
15,desktop,14,Austin,10,2,50.00%,5.00,00:03:09,0,$0.00
15,desktop,14,Olympia,10,2,0.00%,12.00,00:03:24,0,$0.00
15,desktop,14,Athens,10,2,50.00%,4.50,00:02:36,0,$0.00
15,desktop,15,(not set),10,2,50.00%,2.50,00:00:35,0,$0.00
15,desktop,15,Coffeyville,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,15,Madison,10,2,0.00%,6.50,00:02:17,0,$0.00
15,desktop,16,Anchorage,10,2,50.00%,1.50,00:00:11,0,$0.00
15,desktop,16,Los Angeles,10,2,0.00%,3.50,00:00:54,0,$0.00
15,desktop,16,Coffeyville,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,16,Boston,10,2,50.00%,2.00,00:00:08,0,$0.00
15,desktop,16,New York,10,2,0.00%,5.50,00:06:23,0,$0.00
15,desktop,16,Boardman,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,16,Salem,10,2,0.00%,4.00,00:03:25,0,$0.00
15,desktop,16,Allen,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,17,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,17,Denver,10,2,50.00%,1.00,00:01:35,0,$0.00
15,desktop,17,Melbourne,10,2,50.00%,3.00,00:12:48,0,$0.00
15,desktop,17,Indianapolis,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,17,Beaverton,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,17,Dallas,10,2,50.00%,3.00,00:01:01,0,$0.00
15,desktop,18,Concord,10,2,0.00%,12.50,00:08:42,0,$0.00
15,desktop,18,Atlanta,10,2,50.00%,1.50,00:02:50,0,$0.00
15,desktop,18,Las Vegas,10,2,0.00%,2.50,00:01:01,0,$0.00
15,desktop,19,(not set),10,2,50.00%,4.00,00:03:01,0,$0.00
15,desktop,19,Vancouver,10,2,50.00%,3.00,00:01:04,0,$0.00
15,desktop,19,Los Angeles,10,2,50.00%,3.00,00:00:58,0,$0.00
15,desktop,19,San Diego,10,2,0.00%,2.50,00:00:44,0,$0.00
15,desktop,20,Los Angeles,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,21,Sydney,10,2,50.00%,5.50,00:05:20,0,$0.00
15,desktop,21,Burnaby,10,2,50.00%,3.50,00:03:55,0,$0.00
15,desktop,21,London,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,21,Milaca,10,2,50.00%,9.50,00:06:05,0,$0.00
15,desktop,21,Philadelphia,10,2,0.00%,16.00,00:16:42,0,$0.00
15,desktop,22,Montreal,10,2,0.00%,4.00,00:02:08,0,$0.00
15,desktop,22,San Francisco,10,2,50.00%,1.00,00:03:57,0,$0.00
15,desktop,22,New York,10,2,0.00%,4.50,00:13:19,0,$0.00
15,desktop,22,Annandale,10,2,0.00%,2.50,00:00:15,0,$0.00
15,desktop,22,Seattle,10,2,0.00%,4.50,00:03:27,0,$0.00
15,desktop,23,Harelbeke,10,2,0.00%,11.50,00:02:24,0,$0.00
15,desktop,23,Edmonton,10,2,0.00%,7.50,00:05:11,0,$0.00
15,desktop,23,Los Angeles,10,2,50.00%,1.50,00:01:08,0,$0.00
15,desktop,23,Atlanta,10,2,50.00%,3.00,00:00:35,0,$0.00
15,desktop,23,New Orleans,10,2,50.00%,6.50,00:03:19,0,$0.00
15,desktop,24,Tampa,10,2,50.00%,4.00,00:01:55,0,$0.00
15,desktop,24,Cary,10,2,50.00%,2.00,00:00:14,0,$0.00
15,desktop,24,Houston,10,2,50.00%,2.50,00:01:09,0,$0.00
15,desktop,24,Coral Springs,10,2,0.00%,10.00,00:19:29,0,$0.00
15,desktop,25,San Diego,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,25,Atlanta,10,2,0.00%,8.00,00:11:18,0,$0.00
15,desktop,25,Cambridge,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,25,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,25,Philadelphia,10,2,0.00%,6.00,00:01:32,0,$0.00
15,desktop,25,Summerville,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,26,(not set),10,2,0.00%,2.00,00:02:14,0,$0.00
15,desktop,26,Sterling Heights,10,2,0.00%,3.00,00:05:19,0,$0.00
15,desktop,26,Corpus Christi,10,2,50.00%,18.00,00:08:18,0,$0.00
15,desktop,27,Vancouver,10,2,0.00%,4.50,00:00:56,0,$0.00
15,desktop,27,San Jose,10,2,50.00%,2.50,00:00:11,0,$0.00
15,desktop,27,Chicago,10,2,0.00%,8.00,00:04:14,0,$0.00
15,desktop,28,(not set),10,2,50.00%,5.50,00:06:32,0,$0.00
15,desktop,28,Aloha,10,2,50.00%,4.00,00:01:08,0,$0.00
15,desktop,29,Los Angeles,10,2,50.00%,2.00,00:00:09,0,$0.00
15,desktop,29,Palo Alto,10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,29,Jacksonville,10,2,0.00%,6.50,00:03:12,0,$0.00
15,desktop,29,Oklahoma City,10,2,50.00%,6.50,00:01:46,0,$0.00
15,desktop,29,Philadelphia,10,2,50.00%,6.50,00:04:36,0,$0.00
15,desktop,30,London,10,2,50.00%,1.50,00:00:10,0,$0.00
15,desktop,30,San Jose,10,2,0.00%,13.00,00:12:08,0,$0.00
15,desktop,30,Augusta,10,2,0.00%,12.00,00:07:11,0,$0.00
15,desktop,31,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
15,desktop,31,Clinton,10,2,50.00%,1.50,00:00:31,0,$0.00
15,mobile,01,Brisbane,10,2,50.00%,1.50,00:00:23,0,$0.00
15,mobile,01,Frankfurt,10,2,100.00%,1.00,00:00:00,0,$0.00
15,mobile,01,Jakarta,10,2,50.00%,1.50,00:00:43,0,$0.00
15,mobile,01,Istanbul,10,2,100.00%,1.00,00:00:00,0,$0.00
15,mobile,01,Chula Vista,10,2,50.00%,5.50,00:01:55,0,$0.00
15,mobile,01,Long Beach,10,2,100.00%,1.00,00:00:00,0,$0.00
15,mobile,01,Rohnert Park,10,2,50.00%,4.00,00:02:33,0,$0.00
15,mobile,01,New Haven,10,2,100.00%,3.50,00:00:00,0,$0.00
15,mobile,01,Snellville,10,2,50.00%,1.50,00:00:22,0,$0.00
15,mobile,01,Lafayette,10,2,0.00%,4.00,00:01:30,0,$0.00
15,mobile,01,Las Cruces,10,2,50.00%,4.50,00:01:51,0,$0.00
15,mobile,01,Rio Rancho,10,2,0.00%,7.50,00:05:04,0,$0.00
15,mobile,01,Philadelphia,10,2,0.00%,5.00,00:03:14,0,$0.00
15,mobile,01,Austin,10,2,50.00%,2.00,00:00:53,0,$0.00
15,mobile,01,Fort Worth,10,2,50.00%,3.00,00:00:27,0,$0.00
15,mobile,01,Tyler,10,2,0.00%,2.50,00:04:21,0,$0.00
15,mobile,01,Salt Lake City,10,2,50.00%,8.00,00:00:43,0,$0.00
15,mobile,01,Sandy,10,2,50.00%,1.50,00:01:03,0,$0.00
15,mobile,01,Margate,10,2,50.00%,1.50,00:00:09,0,$0.00
15,mobile,01,Wilbraham,10,2,50.00%,3.50,00:07:07,0,$0.00
15,mobile,02,Red Deer,10,2,50.00%,1.50,00:00:04,0,$0.00
15,mobile,02,Sacramento,10,2,0.00%,5.50,00:17:49,0,$0.00
15,mobile,02,San Diego,10,2,50.00%,2.50,00:00:41,0,$0.00
15,mobile,02,Commerce City,10,2,50.00%,3.50,00:00:56,0,$0.00
15,mobile,02,Minneapolis,10,2,50.00%,3.00,00:01:21,0,$0.00
15,mobile,02,Kansas City,10,2,0.00%,5.00,00:07:16,0,$0.00
15,mobile,02,Raleigh,10,2,50.00%,8.00,00:07:52,0,$0.00
15,mobile,02,Albuquerque,10,2,0.00%,3.00,00:01:41,0,$0.00
15,mobile,02,Portland,10,2,0.00%,7.00,00:03:33,0,$0.00
15,mobile,02,Pittsburgh,10,2,50.00%,2.50,00:08:00,0,$0.00
15,mobile,02,Knoxville,10,2,0.00%,10.00,00:07:01,0,$0.00
15,mobile,02,San Antonio,10,2,0.00%,10.00,00:04:33,0,$0.00
15,mobile,02,Virginia Beach,10,2,0.00%,3.00,00:04:37,0,$0.00
15,mobile,02,Pasco,10,2,50.00%,3.50,00:03:14,0,$0.00
15,mobile,03,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
15,mobile,03,Lahore,10,2,50.00%,3.00,00:00:27,0,$0.00
15,mobile,03,Stockton,10,2,0.00%,2.00,00:01:41,0,$0.00
15,mobile,03,Walnut Creek,10,2,0.00%,2.00,00:03:50,0,$0.00
15,mobile,03,Denver,10,2,50.00%,3.00,00:02:19,0,$0.00
15,mobile,03,Miami,10,2,0.00%,4.50,00:04:46,0,$0.00
15,mobile,03,Tampa,10,2,50.00%,2.50,00:00:25,0,$0.00
15,mobile,03,Indianapolis,10,2,100.00%,1.00,00:00:00,0,$0.00
15,mobile,03,Boston,10,2,100.00%,25.00,00:00:00,0,$0.00
15,mobile,03,Omaha,10,2,50.00%,7.50,00:02:31,0,$0.00
15,mobile,03,Albuquerque,10,2,50.00%,3.50,00:01:04,0,$0.00
15,mobile,03,Albany,10,2,50.00%,1.50,00:00:10,0,$0.00
15,mobile,03,Niagara Falls,10,2,0.00%,3.50,00:01:15,0,$0.00
15,mobile,03,Cincinnati,10,2,50.00%,6.00,00:01:38,0,$0.00
15,mobile,03,Cleveland,10,2,50.00%,2.00,00:00:17,0,$0.00
15,mobile,03,Tulsa,10,2,50.00%,2.00,00:01:13,0,$0.00
