Hour,Device Category,Day of the month,City,Month of the year,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
22,desktop,09,San Jose,10,2,50.00%,5.00,00:01:29,0,$0.00
22,desktop,10,San Jose,10,2,0.00%,13.50,00:11:52,0,$0.00
22,desktop,10,New York,10,2,50.00%,2.50,00:02:38,0,$0.00
22,desktop,10,Fort Worth,10,2,50.00%,5.00,00:02:33,0,$0.00
22,desktop,11,Edmonton,10,2,50.00%,3.50,00:01:09,0,$0.00
22,desktop,11,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,12,Toronto,10,2,50.00%,2.50,00:01:06,0,$0.00
22,desktop,13,(not set),10,2,0.00%,3.00,00:01:26,0,$0.00
22,desktop,13,Sydney,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,13,Toronto,10,2,0.00%,9.00,00:02:54,0,$0.00
22,desktop,13,Montreal,10,2,0.00%,4.00,00:02:21,0,$0.00
22,desktop,14,(not set),10,2,100.00%,3.50,00:00:00,0,$0.00
22,desktop,14,Columbus,10,2,0.00%,6.50,00:05:59,0,$0.00
22,desktop,15,Los Angeles,10,2,0.00%,4.00,00:00:42,0,$0.00
22,desktop,15,Sunnyvale,10,2,0.00%,13.50,00:03:04,0,$0.00
22,desktop,15,Seattle,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,16,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,16,Rocklin,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,16,Aurora,10,2,0.00%,17.00,00:37:21,0,$0.00
22,desktop,16,Parker,10,2,0.00%,4.50,00:01:14,0,$0.00
22,desktop,17,Coos Bay,10,2,50.00%,15.50,00:23:56,0,$0.00
22,desktop,18,Seattle,10,2,50.00%,4.00,00:02:07,0,$0.00
22,desktop,19,Sydney,10,2,0.00%,2.00,00:03:09,0,$0.00
22,desktop,20,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,20,Orlando,10,2,0.00%,17.00,00:08:45,0,$0.00
22,desktop,21,(not set),10,2,0.00%,6.50,00:00:28,0,$0.00
22,desktop,21,Perth,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,21,Pasadena,10,2,50.00%,6.00,00:04:47,0,$0.00
22,desktop,21,Houston,10,2,50.00%,2.00,00:05:36,0,$0.00
22,desktop,22,Everett,10,2,50.00%,5.00,00:01:45,0,$0.00
22,desktop,24,Kelowna,10,2,50.00%,7.50,00:03:41,0,$0.00
22,desktop,24,Aurora,10,2,50.00%,4.50,00:05:39,0,$0.00
22,desktop,25,Los Angeles,10,2,50.00%,3.00,00:00:49,0,$0.00
22,desktop,25,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,26,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,26,Daytona Beach,10,2,50.00%,2.00,00:02:18,0,$0.00
22,desktop,26,New York,10,2,50.00%,6.00,00:01:37,0,$0.00
22,desktop,26,Oklahoma City,10,2,50.00%,4.00,00:01:39,0,$0.00
22,desktop,26,Austin,10,2,50.00%,14.00,00:06:54,0,$0.00
22,desktop,26,Pontianak,10,2,50.00%,1.50,00:01:40,0,$0.00
22,desktop,27,Plymouth Charter Township,10,2,0.00%,13.50,00:17:18,0,$0.00
22,desktop,28,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,28,Anaheim,10,2,50.00%,1.50,00:01:02,0,$0.00
22,desktop,28,Los Angeles,10,2,50.00%,8.50,00:01:33,0,$0.00
22,desktop,28,New York,10,2,50.00%,2.00,00:02:04,0,$0.00
22,desktop,30,(not set),10,2,50.00%,2.00,00:00:13,0,$0.00
22,desktop,30,Perth,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,30,Arcata,10,2,50.00%,1.50,00:00:33,0,$0.00
22,desktop,30,Los Angeles,10,2,100.00%,1.00,00:00:00,0,$0.00
22,desktop,30,Denver,10,2,50.00%,1.50,00:00:07,0,$0.00
22,desktop,30,Dallas,10,2,50.00%,1.50,00:00:05,0,$0.00
22,desktop,31,Mesa,10,2,0.00%,19.00,00:13:28,0,$0.00
22,desktop,31,Phoenix,10,2,0.00%,5.50,00:09:13,0,$0.00
22,mobile,01,Calgary,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,01,Winnipeg,10,2,50.00%,1.50,00:00:56,0,$0.00
22,mobile,01,Pelham,10,2,50.00%,1.50,00:00:51,0,$0.00
22,mobile,01,Chandler,10,2,0.00%,4.00,00:01:47,0,$0.00
22,mobile,01,Tucson,10,2,0.00%,5.00,00:06:59,0,$0.00
22,mobile,01,San Francisco,10,2,100.00%,8.50,00:00:00,0,$0.00
22,mobile,01,San Jacinto,10,2,50.00%,1.50,00:00:01,0,$0.00
22,mobile,01,West Covina,10,2,0.00%,2.50,00:00:21,0,$0.00
22,mobile,01,Miami,10,2,0.00%,8.00,00:07:35,0,$0.00
22,mobile,01,Louisville,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,01,Boston,10,2,0.00%,3.00,00:00:43,0,$0.00
22,mobile,01,Ann Arbor,10,2,0.00%,2.00,00:02:34,0,$0.00
22,mobile,01,Detroit,10,2,0.00%,32.50,00:12:27,0,$0.00
22,mobile,01,Charlotte,10,2,50.00%,2.00,00:00:31,0,$0.00
22,mobile,01,Omaha,10,2,0.00%,2.50,00:01:22,0,$0.00
22,mobile,01,Fort Lee,10,2,50.00%,2.00,00:00:20,0,$0.00
22,mobile,01,Corvallis,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,01,Portland,10,2,50.00%,3.50,00:00:39,0,$0.00
22,mobile,01,Southlake,10,2,50.00%,4.50,00:02:59,0,$0.00
22,mobile,01,Seattle,10,2,50.00%,2.00,00:00:13,0,$0.00
22,mobile,02,Sydney,10,2,50.00%,1.50,00:00:34,0,$0.00
22,mobile,02,Brisbane,10,2,50.00%,2.00,00:00:43,0,$0.00
22,mobile,02,Calgary,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,02,London,10,2,50.00%,2.00,00:00:16,0,$0.00
22,mobile,02,Tucson,10,2,0.00%,7.00,00:04:18,0,$0.00
22,mobile,02,Bakersfield,10,2,50.00%,2.50,00:00:38,0,$0.00
22,mobile,02,San Jose,10,2,50.00%,1.50,00:00:18,0,$0.00
22,mobile,02,Colorado Springs,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,02,Orlando,10,2,0.00%,5.00,00:03:26,0,$0.00
22,mobile,02,Minneapolis,10,2,50.00%,4.50,00:00:34,0,$0.00
22,mobile,02,Las Cruces,10,2,50.00%,1.50,00:00:25,0,$0.00
22,mobile,02,Portland,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,02,State College,10,2,50.00%,1.00,00:00:03,0,$0.00
22,mobile,02,Seattle,10,2,0.00%,5.50,00:02:38,0,$0.00
22,mobile,02,Milwaukee,10,2,0.00%,2.50,00:00:53,0,$0.00
22,mobile,03,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,03,Victoria,10,2,0.00%,3.00,00:02:47,0,$0.00
22,mobile,03,Birmingham,10,2,50.00%,1.50,00:00:12,0,$0.00
22,mobile,03,Phoenix,10,2,50.00%,1.50,00:00:59,0,$0.00
22,mobile,03,Tucson,10,2,100.00%,10.50,00:00:00,1,$19.98
22,mobile,03,Cedar Rapids,10,2,50.00%,3.00,00:01:42,0,$0.00
22,mobile,03,Minneapolis,10,2,50.00%,4.00,00:03:32,0,$0.00
22,mobile,03,Omaha,10,2,50.00%,8.00,00:02:24,0,$0.00
22,mobile,03,Memphis,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,03,Nashville,10,2,50.00%,4.00,00:03:07,0,$0.00
22,mobile,03,Houston,10,2,50.00%,1.50,00:01:04,0,$0.00
22,mobile,03,Seattle,10,2,50.00%,2.00,00:00:27,0,$0.00
22,mobile,03,Highlands Ranch,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,03,South Brunswick Township,10,2,50.00%,3.50,00:01:01,0,$0.00
22,mobile,04,Melbourne,10,2,50.00%,4.00,00:00:55,0,$0.00
22,mobile,04,Calgary,10,2,50.00%,13.50,00:07:33,0,$0.00
22,mobile,04,Kiev,10,2,50.00%,2.00,00:01:23,0,$0.00
22,mobile,04,Birmingham,10,2,0.00%,4.50,00:03:53,0,$0.00
22,mobile,04,Lake Havasu City,10,2,50.00%,4.50,00:01:57,0,$0.00
22,mobile,04,Phoenix,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,04,San Jose,10,2,50.00%,1.50,00:00:04,0,$0.00
22,mobile,04,Aurora,10,2,0.00%,3.50,00:00:56,0,$0.00
22,mobile,04,Denver,10,2,0.00%,3.50,00:05:39,0,$0.00
22,mobile,04,Washington,10,2,50.00%,1.50,00:00:30,0,$0.00
22,mobile,04,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,04,Wailuku,10,2,50.00%,1.50,00:00:13,0,$0.00
22,mobile,04,Saint Paul,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,04,Deer Park,10,2,50.00%,2.00,00:00:18,0,$0.00
22,mobile,04,Cincinnati,10,2,50.00%,4.00,00:01:59,0,$0.00
22,mobile,04,Knoxville,10,2,0.00%,29.50,00:19:24,0,$0.00
22,mobile,04,Austin,10,2,50.00%,4.50,00:01:52,0,$0.00
22,mobile,04,Madison,10,2,50.00%,11.00,00:03:33,0,$0.00
22,mobile,04,Ljubljana,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,05,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,05,Seoul,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,05,Scottsdale,10,2,0.00%,2.50,00:08:27,0,$0.00
22,mobile,05,Tucson,10,2,50.00%,2.00,00:00:25,0,$0.00
22,mobile,05,Roseville,10,2,0.00%,6.00,00:22:26,0,$0.00
22,mobile,05,Sacramento,10,2,0.00%,3.50,00:00:34,0,$0.00
22,mobile,05,Santa Barbara,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,05,Turlock,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,05,Miami,10,2,50.00%,2.50,00:00:09,0,$0.00
22,mobile,05,Ocala,10,2,0.00%,3.50,00:01:13,0,$0.00
22,mobile,05,Atlanta,10,2,50.00%,2.00,00:00:35,0,$0.00
22,mobile,05,Indianapolis,10,2,50.00%,2.00,00:00:19,0,$0.00
22,mobile,05,Clinton,10,2,0.00%,4.00,00:01:24,0,$0.00
22,mobile,05,Winston-Salem,10,2,50.00%,1.50,00:00:17,0,$0.00
22,mobile,05,Corpus Christi,10,2,50.00%,3.00,00:00:22,0,$0.00
22,mobile,05,Houston,10,2,0.00%,5.50,00:03:31,0,$0.00
22,mobile,05,Lubbock,10,2,50.00%,5.50,00:02:10,0,$0.00
22,mobile,05,San Antonio,10,2,50.00%,2.00,00:04:20,0,$0.00
22,mobile,05,Oxon Hill-Glassmanor,10,2,0.00%,4.50,00:05:43,0,$0.00
22,mobile,05,Woodlake,10,2,0.00%,5.00,00:08:02,0,$0.00
22,mobile,06,Vancouver,10,2,0.00%,4.50,00:01:52,0,$0.00
22,mobile,06,Mesa,10,2,50.00%,2.00,00:00:33,0,$0.00
22,mobile,06,Phoenix,10,2,0.00%,8.50,00:04:14,0,$0.00
22,mobile,06,Stockton,10,2,50.00%,1.50,00:00:07,0,$0.00
22,mobile,06,Miami,10,2,50.00%,2.00,00:00:19,0,$0.00
22,mobile,06,Indianapolis,10,2,0.00%,3.00,00:01:30,0,$0.00
22,mobile,06,Louisville,10,2,50.00%,1.50,00:00:23,0,$0.00
22,mobile,06,Boston,10,2,50.00%,1.50,00:00:11,0,$0.00
22,mobile,06,Detroit,10,2,50.00%,3.00,00:02:03,0,$0.00
22,mobile,06,Roseville,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,06,Minneapolis,10,2,50.00%,1.50,00:00:05,0,$0.00
22,mobile,06,St. Louis,10,2,50.00%,3.50,00:02:46,0,$0.00
22,mobile,06,Pittsburgh,10,2,50.00%,1.50,00:17:17,0,$0.00
22,mobile,06,Rockwall,10,2,0.00%,5.50,00:05:13,0,$0.00
22,mobile,07,Dubai,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,07,Manteca,10,2,0.00%,11.00,00:07:06,0,$0.00
22,mobile,07,Modesto,10,2,0.00%,5.00,00:02:00,0,$0.00
22,mobile,07,Sacramento,10,2,0.00%,2.00,00:00:16,0,$0.00
22,mobile,07,San Francisco,10,2,50.00%,10.50,00:10:09,0,$0.00
22,mobile,07,San Jose,10,2,0.00%,5.00,00:01:19,0,$0.00
22,mobile,07,Santa Barbara,10,2,0.00%,2.50,00:01:10,0,$0.00
22,mobile,07,Washington,10,2,0.00%,3.00,00:00:55,0,$0.00
22,mobile,07,Orlando,10,2,50.00%,3.00,00:22:30,0,$0.00
22,mobile,07,Detroit,10,2,0.00%,9.00,00:03:39,0,$0.00
22,mobile,07,Mount Vernon,10,2,50.00%,2.50,00:01:53,0,$0.00
22,mobile,07,State College,10,2,50.00%,5.50,00:02:35,0,$0.00
22,mobile,07,Memphis,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,08,Melbourne,10,2,50.00%,1.00,00:02:52,0,$0.00
22,mobile,08,Edmonton,10,2,50.00%,2.50,00:00:27,0,$0.00
22,mobile,08,Toronto,10,2,50.00%,7.00,00:03:20,0,$0.00
22,mobile,08,Montreal,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,08,Gilbert,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,08,Sacramento,10,2,0.00%,4.50,00:02:47,0,$0.00
22,mobile,08,Atlanta,10,2,0.00%,10.50,00:08:30,0,$0.00
22,mobile,08,Blue Springs,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,08,St. Louis,10,2,50.00%,18.00,00:09:23,1,$41.09
22,mobile,08,Stroudsburg,10,2,50.00%,13.00,00:05:10,0,$0.00
22,mobile,08,Nashville,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,08,Grand Prairie,10,2,50.00%,1.50,00:00:11,0,$0.00
22,mobile,08,Seattle,10,2,0.00%,13.00,00:17:14,0,$0.00
22,mobile,08,Tacoma,10,2,0.00%,4.50,00:02:00,0,$0.00
22,mobile,09,St. Albert,10,2,50.00%,2.00,00:00:16,0,$0.00
22,mobile,09,Vancouver,10,2,0.00%,4.50,00:03:26,0,$0.00
22,mobile,09,Phoenix,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,09,Visalia,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,09,Washington,10,2,0.00%,6.00,00:04:40,0,$0.00
22,mobile,09,Miami,10,2,0.00%,5.50,00:02:41,0,$0.00
22,mobile,09,Indianapolis,10,2,50.00%,5.50,00:05:31,0,$0.00
22,mobile,09,Boston,10,2,50.00%,6.00,00:05:09,0,$0.00
22,mobile,09,Minneapolis,10,2,100.00%,10.50,00:00:00,0,$0.00
22,mobile,09,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,09,Houston,10,2,50.00%,4.50,00:03:00,0,$0.00
22,mobile,09,Salt Lake City,10,2,0.00%,2.00,00:00:22,0,$0.00
22,mobile,09,Newport News,10,2,50.00%,3.00,00:02:21,0,$0.00
22,mobile,09,Bellingham,10,2,50.00%,5.50,00:03:43,0,$0.00
22,mobile,09,Londonderry,10,2,0.00%,8.00,00:00:30,1,$19.98
22,mobile,10,Perth,10,2,50.00%,3.50,00:01:54,0,$0.00
22,mobile,10,Calgary,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,10,Vancouver,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,10,Phoenix,10,2,50.00%,5.00,00:01:50,0,$0.00
22,mobile,10,Long Beach,10,2,0.00%,19.00,00:23:53,0,$0.00
22,mobile,10,San Diego,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,10,Santa Barbara,10,2,50.00%,2.00,00:00:43,0,$0.00
22,mobile,10,Miami,10,2,50.00%,4.50,00:00:55,0,$0.00
22,mobile,10,Union City,10,2,0.00%,9.00,00:05:30,0,$0.00
22,mobile,10,Shreveport,10,2,50.00%,2.00,00:00:55,0,$0.00
22,mobile,10,Detroit,10,2,0.00%,3.00,00:00:58,0,$0.00
22,mobile,10,Memphis,10,2,0.00%,7.50,00:04:31,0,$0.00
22,mobile,10,Seattle,10,2,0.00%,6.00,00:03:32,0,$0.00
22,mobile,11,Saskatoon,10,2,0.00%,3.50,00:05:47,0,$0.00
22,mobile,11,Santa Ana,10,2,50.00%,2.00,00:01:56,0,$0.00
22,mobile,11,Honolulu,10,2,0.00%,5.50,00:03:58,0,$0.00
22,mobile,11,Boston,10,2,50.00%,1.50,00:00:10,0,$0.00
22,mobile,11,Battle Creek,10,2,0.00%,2.50,00:01:09,0,$0.00
22,mobile,11,Detroit,10,2,0.00%,6.50,00:02:51,0,$0.00
22,mobile,11,Charlotte,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,11,Englishtown,10,2,0.00%,6.50,00:08:06,0,$0.00
22,mobile,11,Frisco,10,2,50.00%,1.50,00:00:04,0,$0.00
22,mobile,11,Houston,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,11,Porter,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,11,Seattle,10,2,0.00%,3.50,00:02:49,0,$0.00
22,mobile,12,Mesa,10,2,0.00%,9.00,00:03:25,0,$0.00
22,mobile,12,San Clemente,10,2,50.00%,2.50,00:00:55,0,$0.00
22,mobile,12,San Jose,10,2,0.00%,2.00,00:01:06,0,$0.00
22,mobile,12,Denver,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,12,Orlando,10,2,50.00%,2.00,00:02:01,0,$0.00
22,mobile,12,Atlanta,10,2,50.00%,2.50,00:13:41,0,$0.00
22,mobile,12,Milledgeville,10,2,50.00%,5.00,00:03:07,0,$0.00
22,mobile,12,Decatur,10,2,0.00%,9.00,00:06:06,0,$0.00
22,mobile,12,Indianapolis,10,2,50.00%,1.50,00:00:07,0,$0.00
22,mobile,12,Ann Arbor,10,2,0.00%,9.50,00:05:10,0,$0.00
22,mobile,12,Detroit,10,2,0.00%,3.50,00:01:22,0,$0.00
22,mobile,12,St. Louis,10,2,50.00%,2.00,00:03:12,0,$0.00
22,mobile,12,Albuquerque,10,2,0.00%,2.00,00:00:37,0,$0.00
22,mobile,12,Bend,10,2,50.00%,3.50,00:00:48,0,$0.00
22,mobile,12,Memphis,10,2,50.00%,13.00,00:07:29,0,$0.00
22,mobile,12,Houston,10,2,50.00%,3.00,00:00:26,0,$0.00
22,mobile,12,Everett,10,2,50.00%,1.50,00:00:24,0,$0.00
22,mobile,12,Wallingford,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,13,Frankfurt,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,13,Birmingham,10,2,50.00%,1.00,00:03:47,0,$0.00
22,mobile,13,Washington,10,2,0.00%,12.00,00:08:08,0,$0.00
22,mobile,13,Atlanta,10,2,50.00%,8.50,00:01:35,0,$0.00
22,mobile,13,Kaneohe,10,2,0.00%,8.50,00:03:04,0,$0.00
22,mobile,13,Indianapolis,10,2,50.00%,2.00,00:02:35,0,$0.00
22,mobile,13,Louisville,10,2,50.00%,1.50,00:00:04,0,$0.00
22,mobile,13,Boston,10,2,0.00%,2.50,00:01:34,0,$0.00
22,mobile,13,Detroit,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,13,Kansas City,10,2,0.00%,4.00,00:01:54,0,$0.00
22,mobile,13,Greenville,10,2,0.00%,4.50,00:02:52,0,$0.00
22,mobile,13,Philadelphia,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,13,Jackson,10,2,50.00%,2.00,00:00:32,0,$0.00
22,mobile,13,San Antonio,10,2,50.00%,5.50,00:00:36,0,$0.00
22,mobile,13,Salt Lake City,10,2,0.00%,10.00,00:03:19,0,$0.00
22,mobile,13,Seattle,10,2,50.00%,2.00,00:01:12,0,$0.00
22,mobile,13,Coral Springs,10,2,50.00%,1.50,00:00:09,0,$0.00
22,mobile,14,Sydney,10,2,50.00%,1.50,00:00:30,0,$0.00
22,mobile,14,Mississauga,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,14,Lagos,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,14,Diamond Bar,10,2,0.00%,2.00,00:00:33,0,$0.00
22,mobile,14,Glendale,10,2,0.00%,2.00,00:00:31,0,$0.00
22,mobile,14,Santa Ana,10,2,50.00%,2.50,00:01:29,0,$0.00
22,mobile,14,Torrance,10,2,0.00%,6.00,00:08:39,0,$0.00
22,mobile,14,Orlando,10,2,50.00%,2.50,00:00:28,0,$0.00
22,mobile,14,Atlanta,10,2,50.00%,14.50,00:00:43,0,$0.00
22,mobile,14,Wichita,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,14,New Orleans,10,2,0.00%,3.00,00:01:12,0,$0.00
22,mobile,14,Albuquerque,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,14,Eugene,10,2,0.00%,7.00,00:05:37,0,$0.00
22,mobile,14,Memphis,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,14,Houston,10,2,50.00%,12.00,00:17:50,0,$0.00
22,mobile,14,San Antonio,10,2,0.00%,5.00,00:05:12,0,$0.00
22,mobile,15,Vancouver,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,15,Seward,10,2,0.00%,3.00,00:08:28,0,$0.00
22,mobile,15,Birmingham,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,15,Phoenix,10,2,0.00%,6.00,00:03:35,0,$0.00
22,mobile,15,Fontana,10,2,50.00%,1.50,00:00:15,0,$0.00
22,mobile,15,San Jose,10,2,50.00%,1.50,00:00:39,0,$0.00
22,mobile,15,Richmond,10,2,50.00%,5.00,00:03:06,0,$0.00
22,mobile,15,Minneapolis,10,2,50.00%,10.00,00:04:16,0,$0.00
22,mobile,15,Cleveland,10,2,0.00%,9.50,00:11:08,0,$0.00
22,mobile,15,Portland,10,2,0.00%,11.00,00:04:04,0,$0.00
22,mobile,15,Williamsport,10,2,0.00%,2.50,00:00:52,0,$0.00
22,mobile,15,Nashville,10,2,50.00%,2.00,00:00:33,0,$0.00
22,mobile,15,San Antonio,10,2,50.00%,4.00,00:10:02,0,$0.00
22,mobile,15,Woodlake,10,2,0.00%,2.00,00:00:00,0,$0.00
22,mobile,16,Sydney,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,16,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,16,Sacramento,10,2,50.00%,2.00,00:00:47,0,$0.00
22,mobile,16,Colorado Springs,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,16,Sarasota,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,16,Atlanta,10,2,0.00%,5.50,00:02:38,0,$0.00
22,mobile,16,Charlotte,10,2,50.00%,4.50,00:03:14,0,$0.00
22,mobile,16,Albuquerque,10,2,0.00%,3.50,00:03:02,0,$0.00
22,mobile,16,Portland,10,2,0.00%,5.00,00:07:46,0,$0.00
22,mobile,16,Philadelphia,10,2,0.00%,13.00,00:14:05,0,$0.00
22,mobile,16,Providence,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,16,Conroe,10,2,0.00%,9.00,00:05:38,1,$12.98
22,mobile,16,San Antonio,10,2,0.00%,6.00,00:02:05,0,$0.00
22,mobile,16,Salt Lake City,10,2,50.00%,7.00,00:01:20,0,$0.00
22,mobile,16,Spanish Fork,10,2,50.00%,3.50,00:00:58,0,$0.00
22,mobile,16,West Jordan,10,2,50.00%,2.00,00:00:18,0,$0.00
22,mobile,17,Montreal,10,2,50.00%,1.50,00:00:15,0,$0.00
22,mobile,17,Honolulu,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,17,Davenport,10,2,50.00%,4.50,00:05:08,0,$0.00
22,mobile,17,Indianapolis,10,2,0.00%,6.00,00:04:56,0,$0.00
22,mobile,17,Destrehan,10,2,0.00%,4.00,00:01:36,0,$0.00
22,mobile,17,Minneapolis,10,2,0.00%,18.00,00:21:49,0,$0.00
22,mobile,17,Nashville,10,2,50.00%,5.00,00:09:48,0,$0.00
22,mobile,17,Dallas,10,2,50.00%,1.50,00:00:31,0,$0.00
22,mobile,17,Houston,10,2,0.00%,5.00,00:20:40,0,$0.00
22,mobile,18,Surrey,10,2,50.00%,1.00,00:02:41,0,$0.00
22,mobile,18,Vancouver,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,18,Cebu City,10,2,0.00%,2.00,00:05:41,0,$0.00
22,mobile,18,Phoenix,10,2,50.00%,1.50,00:00:40,0,$0.00
22,mobile,18,Norwalk,10,2,50.00%,3.00,00:00:58,0,$0.00
22,mobile,18,San Diego,10,2,50.00%,3.00,00:00:53,0,$0.00
22,mobile,18,San Francisco,10,2,50.00%,2.00,00:00:52,0,$0.00
22,mobile,18,San Jose,10,2,50.00%,10.00,00:07:30,0,$0.00
22,mobile,18,Temecula,10,2,50.00%,2.00,00:00:47,0,$0.00
22,mobile,18,Denver,10,2,0.00%,11.00,00:06:44,0,$0.00
22,mobile,18,Michigan City,10,2,0.00%,2.00,00:04:36,0,$0.00
22,mobile,18,Minneapolis,10,2,50.00%,1.50,00:00:04,0,$0.00
22,mobile,18,Omaha,10,2,50.00%,3.00,00:01:15,0,$0.00
22,mobile,18,Raton,10,2,50.00%,22.00,00:08:50,0,$0.00
22,mobile,18,Jenks,10,2,50.00%,5.00,00:01:55,0,$0.00
22,mobile,18,San Antonio,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,18,Seattle,10,2,0.00%,15.50,00:06:21,0,$0.00
22,mobile,18,Yakima,10,2,0.00%,2.50,00:00:49,0,$0.00
22,mobile,19,(not set),10,2,50.00%,2.00,00:00:17,0,$0.00
22,mobile,19,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
22,mobile,19,London,10,2,50.00%,7.50,00:03:48,0,$0.00
22,mobile,19,Apple Valley,10,2,50.00%,4.50,00:02:20,0,$0.00
22,mobile,19,Westminster,10,2,50.00%,5.00,00:01:16,0,$0.00
22,mobile,19,Charlotte,10,2,50.00%,5.50,00:01:40,0,$0.00
22,mobile,19,Parsippany-Troy Hills,10,2,50.00%,1.50,00:00:09,0,$0.00
22,mobile,19,Albuquerque,10,2,50.00%,1.50,00:01:17,0,$0.00
22,mobile,19,Fallon,10,2,0.00%,11.00,00:04:20,0,$0.00
22,mobile,19,Rochester,10,2,50.00%,3.50,00:02:24,0,$0.00
22,mobile,19,Columbus,10,2,50.00%,2.00,00:00:08,0,$0.00
22,mobile,19,Memphis,10,2,0.00%,8.00,00:05:27,0,$0.00
22,mobile,19,Pharr,10,2,0.00%,3.00,00:07:40,0,$0.00
22,mobile,19,Salt Lake City,10,2,0.00%,4.00,00:04:37,0,$0.00
22,mobile,20,Brisbane,10,2,50.00%,3.50,00:04:31,0,$0.00
22,mobile,20,Oxnard,10,2,0.00%,3.50,00:03:22,0,$0.00
22,mobile,20,Miami,10,2,50.00%,2.50,00:00:30,0,$0.00
22,mobile,20,Belle Chasse,10,2,50.00%,2.50,00:01:13,0,$0.00
22,mobile,20,Boston,10,2,0.00%,5.50,00:06:10,0,$0.00
22,mobile,20,Detroit,10,2,50.00%,2.00,00:00:08,0,$0.00
22,mobile,20,Minneapolis,10,2,50.00%,10.50,00:12:50,0,$0.00
