Hour,Device Category,Day of the month,City,Month of the year,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue
02,mobile,02,Indianapolis,10,2,0.00%,7.00,00:01:41,0,$0.00
02,mobile,02,Austin,10,2,50.00%,12.00,00:07:37,0,$0.00
02,mobile,02,Cedar Hill,10,2,0.00%,24.00,00:12:56,0,$0.00
02,mobile,02,Houston,10,2,0.00%,4.00,00:05:42,0,$0.00
02,mobile,02,Vancouver,10,2,50.00%,2.50,00:00:27,0,$0.00
02,mobile,03,(not set),10,2,50.00%,1.50,00:01:04,0,$0.00
02,mobile,03,Perth,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,03,San Diego,10,2,0.00%,4.50,00:01:41,0,$0.00
02,mobile,03,San Francisco,10,2,50.00%,2.50,00:01:01,0,$0.00
02,mobile,03,Orlando,10,2,50.00%,5.00,00:03:35,0,$0.00
02,mobile,03,Atlanta,10,2,50.00%,1.50,00:00:11,0,$0.00
02,mobile,03,Columbus,10,2,50.00%,2.00,00:00:23,0,$0.00
02,mobile,03,Dallas,10,2,0.00%,4.50,00:04:26,0,$0.00
02,mobile,04,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,04,San Diego,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,04,Washington,10,2,50.00%,6.50,00:02:39,0,$0.00
02,mobile,04,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,04,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,04,Houston,10,2,0.00%,10.00,00:04:41,0,$0.00
02,mobile,05,Toronto,10,2,0.00%,21.50,00:45:00,0,$0.00
02,mobile,05,San Francisco,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,05,Louisville,10,2,0.00%,6.50,00:02:29,0,$0.00
02,mobile,06,Brisbane,10,2,50.00%,1.50,00:08:07,0,$0.00
02,mobile,06,Jonesboro,10,2,0.00%,31.50,00:16:20,1,$121.93
02,mobile,06,San Diego,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,06,San Jose,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,06,Chicago,10,2,50.00%,2.50,00:01:13,0,$0.00
02,mobile,06,New York,10,2,50.00%,1.50,00:00:05,0,$0.00
02,mobile,07,Amsterdam,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,07,San Diego,10,2,50.00%,2.00,00:00:20,0,$0.00
02,mobile,07,San Jose,10,2,0.00%,2.00,00:00:09,0,$0.00
02,mobile,07,Chicago,10,2,50.00%,1.50,00:00:07,0,$0.00
02,mobile,07,St. Louis,10,2,50.00%,1.50,00:00:45,0,$0.00
02,mobile,08,Dubai,10,2,0.00%,2.00,00:02:24,0,$0.00
02,mobile,08,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,08,Karachi,10,2,50.00%,2.00,00:00:37,0,$0.00
02,mobile,08,Orlando,10,2,50.00%,1.50,00:01:05,0,$0.00
02,mobile,08,Honolulu,10,2,50.00%,1.50,00:00:20,0,$0.00
02,mobile,08,Cedar Rapids,10,2,0.00%,17.00,00:10:36,0,$0.00
02,mobile,08,Riverdale Park,10,2,0.00%,4.50,00:06:40,0,$0.00
02,mobile,09,Brisbane,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,09,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,09,Lahore,10,2,50.00%,1.50,00:00:27,0,$0.00
02,mobile,09,Detroit,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,09,New York,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,09,Dallas,10,2,50.00%,1.50,00:00:13,0,$0.00
02,mobile,10,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,10,Sydney,10,2,50.00%,1.50,00:00:18,0,$0.00
02,mobile,10,San Diego,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,10,New York,10,2,0.00%,6.00,00:06:51,0,$0.00
02,mobile,10,Dallas,10,2,0.00%,20.50,00:28:13,0,$0.00
02,mobile,11,Adelaide,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,11,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,11,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,11,Phoenix,10,2,50.00%,7.50,00:06:53,0,$0.00
02,mobile,11,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,11,Louisville,10,2,50.00%,2.50,00:03:49,0,$0.00
02,mobile,11,New York,10,2,50.00%,7.50,00:03:35,0,$0.00
02,mobile,11,Odessa,10,2,0.00%,2.50,00:13:31,0,$0.00
02,mobile,11,San Antonio,10,2,0.00%,3.00,00:00:54,0,$0.00
02,mobile,12,(not set),10,2,50.00%,1.50,00:01:01,0,$0.00
02,mobile,12,Toronto,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,12,San Francisco,10,2,0.00%,7.50,00:03:57,0,$0.00
02,mobile,12,Washington,10,2,50.00%,1.50,00:00:06,0,$0.00
02,mobile,12,Atlanta,10,2,50.00%,29.00,00:05:46,0,$0.00
02,mobile,12,Boston,10,2,50.00%,1.50,00:00:15,0,$0.00
02,mobile,12,Columbus,10,2,50.00%,4.50,00:02:27,0,$0.00
02,mobile,12,Portland,10,2,50.00%,2.50,00:00:41,0,$0.00
02,mobile,12,Philadelphia,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,12,Dallas,10,2,50.00%,3.00,00:03:09,0,$0.00
02,mobile,13,Denver,10,2,0.00%,4.50,00:02:24,0,$0.00
02,mobile,13,Houston,10,2,0.00%,4.50,00:03:18,0,$0.00
02,mobile,14,Melbourne,10,2,0.00%,8.50,00:04:58,0,$0.00
02,mobile,14,Fullerton,10,2,50.00%,4.50,00:03:16,0,$0.00
02,mobile,14,San Diego,10,2,50.00%,2.00,00:00:35,0,$0.00
02,mobile,14,San Jose,10,2,0.00%,6.50,00:01:31,0,$0.00
02,mobile,14,Coral Springs,10,2,0.00%,25.50,00:08:56,0,$0.00
02,mobile,15,(not set),10,2,0.00%,9.50,00:14:19,0,$0.00
02,mobile,15,Sydney,10,2,50.00%,1.50,00:06:32,0,$0.00
02,mobile,15,Los Angeles,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,15,Atlanta,10,2,50.00%,11.00,00:20:36,0,$0.00
02,mobile,15,Detroit,10,2,50.00%,1.00,00:08:37,0,$0.00
02,mobile,15,Columbus,10,2,50.00%,1.50,00:04:44,0,$0.00
02,mobile,15,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,16,(not set),10,2,100.00%,1.50,00:00:00,0,$0.00
02,mobile,16,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,16,Los Angeles,10,2,0.00%,4.50,00:05:10,0,$0.00
02,mobile,16,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,16,Chicago,10,2,50.00%,9.00,00:18:02,0,$0.00
02,mobile,16,Dallas,10,2,50.00%,2.00,00:03:14,0,$0.00
02,mobile,16,Fort Worth,10,2,0.00%,5.50,00:02:27,0,$0.00
02,mobile,17,Wellington,10,2,50.00%,4.50,00:01:31,0,$0.00
02,mobile,17,Anchorage,10,2,0.00%,3.50,00:01:13,0,$0.00
02,mobile,17,Los Angeles,10,2,0.00%,2.50,00:00:16,0,$0.00
02,mobile,17,Denver,10,2,0.00%,3.50,00:02:06,0,$0.00
02,mobile,17,Washington,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,17,Chicago,10,2,50.00%,5.00,00:03:53,0,$0.00
02,mobile,17,Minneapolis,10,2,50.00%,1.50,00:01:16,0,$0.00
02,mobile,17,Providence,10,2,50.00%,2.00,00:00:27,0,$0.00
02,mobile,17,St. George,10,2,50.00%,1.50,00:01:05,0,$0.00
02,mobile,17,Seattle,10,2,50.00%,8.00,00:11:20,0,$0.00
02,mobile,18,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,18,Dubai,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,18,Vancouver,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,18,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,18,Singapore,10,2,50.00%,3.00,00:01:13,0,$0.00
02,mobile,18,San Jose,10,2,50.00%,10.50,00:04:37,0,$0.00
02,mobile,19,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,19,San Diego,10,2,50.00%,1.50,00:01:32,0,$0.00
02,mobile,19,San Francisco,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,19,Minneapolis,10,2,0.00%,11.50,00:07:40,0,$0.00
02,mobile,19,New York,10,2,50.00%,6.00,00:02:33,0,$0.00
02,mobile,20,Lagos,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,20,Long Beach,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,20,Atlanta,10,2,50.00%,2.00,00:00:28,0,$0.00
02,mobile,20,Louisville,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,20,Dallas,10,2,50.00%,8.00,00:02:07,0,$0.00
02,mobile,21,Islamabad,10,2,50.00%,1.50,00:00:12,0,$0.00
02,mobile,21,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,21,Istanbul,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,21,Los Angeles,10,2,50.00%,3.00,00:02:12,0,$0.00
02,mobile,21,Amesbury,10,2,0.00%,14.50,00:22:05,0,$0.00
02,mobile,21,Ann Arbor,10,2,50.00%,10.50,00:11:30,0,$0.00
02,mobile,21,Charlotte,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,21,New York,10,2,50.00%,2.00,00:00:12,0,$0.00
02,mobile,21,Philadelphia,10,2,0.00%,5.00,00:02:35,0,$0.00
02,mobile,21,Pittsburgh,10,2,50.00%,3.00,00:00:23,0,$0.00
02,mobile,21,Seattle,10,2,0.00%,12.50,00:07:51,0,$0.00
02,mobile,22,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,22,Islamabad,10,2,50.00%,1.50,00:00:05,0,$0.00
02,mobile,22,Los Angeles,10,2,50.00%,1.50,00:00:11,0,$0.00
02,mobile,22,Ann Arbor,10,2,50.00%,1.50,00:00:03,0,$0.00
02,mobile,22,St. Louis,10,2,0.00%,2.00,00:00:46,0,$0.00
02,mobile,22,Dallas,10,2,0.00%,18.50,00:21:12,0,$0.00
02,mobile,23,Stoke-on-Trent,10,2,50.00%,3.50,00:00:49,0,$0.00
02,mobile,23,Lahore,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,23,San Francisco,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,23,Portland,10,2,50.00%,4.50,00:01:11,0,$0.00
02,mobile,23,Woodfin,10,2,0.00%,3.00,00:00:41,0,$0.00
02,mobile,24,(not set),10,2,0.00%,6.00,00:06:34,0,$0.00
02,mobile,24,Los Angeles,10,2,50.00%,1.50,00:00:26,0,$0.00
02,mobile,24,Denver,10,2,50.00%,15.50,00:08:27,0,$0.00
02,mobile,24,Chicago,10,2,50.00%,1.50,00:01:40,0,$0.00
02,mobile,24,Westfield,10,2,50.00%,17.50,00:09:13,0,$0.00
02,mobile,25,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,25,Orlando,10,2,0.00%,4.00,00:01:21,0,$0.00
02,mobile,25,Atlanta,10,2,0.00%,6.00,00:05:01,0,$0.00
02,mobile,26,Toronto,10,2,50.00%,1.50,00:00:08,0,$0.00
02,mobile,26,London,10,2,50.00%,2.00,00:00:32,0,$0.00
02,mobile,26,Chicago,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,26,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,26,Seattle,10,2,50.00%,2.00,00:00:05,0,$0.00
02,mobile,27,(not set),10,2,50.00%,3.50,00:01:01,0,$0.00
02,mobile,27,Montreal,10,2,0.00%,2.50,00:15:52,0,$0.00
02,mobile,27,London,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,27,San Diego,10,2,50.00%,2.50,00:00:24,0,$0.00
02,mobile,27,San Francisco,10,2,0.00%,7.00,00:04:22,0,$0.00
02,mobile,27,Indianapolis,10,2,0.00%,6.00,00:02:43,0,$0.00
02,mobile,27,Detroit,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,27,Charlotte,10,2,50.00%,2.00,00:00:14,0,$0.00
02,mobile,27,Nashville,10,2,50.00%,2.00,00:04:25,0,$0.00
02,mobile,27,Austin,10,2,0.00%,3.50,00:05:01,0,$0.00
02,mobile,28,Toronto,10,2,0.00%,7.50,00:07:13,0,$0.00
02,mobile,28,Denver,10,2,0.00%,12.00,00:02:26,0,$0.00
02,mobile,28,Atlanta,10,2,50.00%,2.00,00:02:09,0,$0.00
02,mobile,28,Houston,10,2,50.00%,1.50,00:00:30,0,$0.00
02,mobile,28,Virginia Beach,10,2,0.00%,7.50,00:02:13,0,$0.00
02,mobile,29,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,29,Phoenix,10,2,50.00%,3.00,00:01:43,0,$0.00
02,mobile,29,Houston,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,29,Salt Lake City,10,2,50.00%,1.50,00:00:18,0,$0.00
02,mobile,30,Perth,10,2,0.00%,2.50,00:01:30,0,$0.00
02,mobile,30,Grand Rapids,10,2,0.00%,7.00,00:35:59,0,$0.00
02,mobile,30,Houston,10,2,50.00%,2.00,00:00:53,0,$0.00
02,mobile,30,Saint-Sauveur,10,2,100.00%,1.00,00:00:00,0,$0.00
02,mobile,31,Melbourne,10,2,50.00%,7.00,00:04:38,0,$0.00
02,mobile,31,London,10,2,50.00%,2.00,00:00:57,0,$0.00
02,mobile,31,Port-of-Spain,10,2,0.00%,9.50,00:05:57,0,$0.00
02,mobile,31,Boston,10,2,0.00%,8.50,00:13:43,0,$0.00
02,mobile,31,St. Louis,10,2,0.00%,6.50,00:05:18,0,$0.00
02,tablet,06,Melbourne,10,2,50.00%,2.00,00:00:45,0,$0.00
02,tablet,06,Carlsbad,10,2,50.00%,1.50,00:00:11,0,$0.00
02,tablet,08,San Antonio,10,2,0.00%,3.50,00:01:49,0,$0.00
02,tablet,13,Camrose,10,2,50.00%,2.00,00:00:05,0,$0.00
02,tablet,15,Dallas,10,2,0.00%,17.00,00:14:51,0,$0.00
02,tablet,22,Portland,10,2,50.00%,3.50,00:05:15,0,$0.00
02,tablet,23,Monaco-Ville,10,2,0.00%,2.00,00:00:49,0,$0.00
02,tablet,23,Ashland,10,2,50.00%,10.00,00:02:08,0,$0.00
02,tablet,23,Austin,10,2,0.00%,7.00,00:02:03,0,$0.00
03,desktop,02,Toronto,10,2,0.00%,2.50,00:01:35,0,$0.00
03,desktop,02,Rawalpindi,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,03,Newport Pagnell,10,2,50.00%,1.50,00:06:11,0,$0.00
03,desktop,04,Melbourne,10,2,50.00%,1.50,00:01:12,0,$0.00
03,desktop,04,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,05,Ottawa,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,08,Glendale,10,2,50.00%,7.00,00:01:08,0,$0.00
03,desktop,09,Singapore,10,2,50.00%,2.00,00:00:43,0,$0.00
03,desktop,11,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,11,Sydney,10,2,50.00%,3.00,00:02:09,0,$0.00
03,desktop,13,Rome,10,2,50.00%,4.00,00:01:42,0,$0.00
03,desktop,14,(not set),10,2,50.00%,3.50,00:05:26,0,$0.00
03,desktop,14,Sydney,10,2,50.00%,4.50,00:02:50,0,$0.00
03,desktop,14,Auckland,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,15,Kathmandu,10,2,50.00%,4.00,00:01:30,0,$0.00
03,desktop,17,(not set),10,2,100.00%,1.50,00:00:00,0,$0.00
03,desktop,19,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,20,Melbourne,10,2,50.00%,1.50,00:00:30,0,$0.00
03,desktop,20,Edmonton,10,2,50.00%,6.50,00:03:18,0,$0.00
03,desktop,22,Rotterdam,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,23,Leipzig,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,24,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,24,Perth,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,26,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,26,Perth,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,28,Dortmund,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,28,London,10,2,50.00%,3.50,00:04:16,0,$0.00
03,desktop,28,Memphis,10,2,100.00%,1.00,00:00:00,0,$0.00
03,desktop,29,Bratislava,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,01,Paris,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,01,Glastonbury,10,2,50.00%,2.00,00:00:11,0,$0.00
03,mobile,01,Washington,10,2,0.00%,21.50,00:25:58,0,$0.00
03,mobile,01,Orlando,10,2,50.00%,2.00,00:00:18,0,$0.00
03,mobile,01,Chicago,10,2,0.00%,3.50,00:00:36,0,$0.00
03,mobile,01,Greenville,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,02,(not set),10,2,50.00%,1.50,00:00:08,0,$0.00
03,mobile,02,Jakarta,10,2,0.00%,8.50,00:05:30,0,$0.00
03,mobile,02,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,02,Phoenix,10,2,50.00%,1.50,00:00:17,0,$0.00
03,mobile,02,Denver,10,2,50.00%,5.00,00:03:20,0,$0.00
03,mobile,03,(not set),10,2,50.00%,2.00,00:00:21,0,$0.00
03,mobile,03,Sydney,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,03,Brisbane,10,2,50.00%,1.50,00:00:12,0,$0.00
03,mobile,03,Adelaide,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,03,Melbourne,10,2,50.00%,2.00,00:00:52,0,$0.00
03,mobile,03,Chula Vista,10,2,0.00%,2.00,00:01:40,0,$0.00
03,mobile,03,San Francisco,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,03,Cincinnati,10,2,50.00%,2.00,00:00:34,0,$0.00
03,mobile,03,Philadelphia,10,2,50.00%,2.00,00:00:36,0,$0.00
03,mobile,04,Meriden,10,2,0.00%,10.00,00:05:57,1,$44.97
03,mobile,04,Washington,10,2,0.00%,5.50,00:02:53,0,$0.00
03,mobile,04,Atlanta,10,2,50.00%,4.50,00:02:51,0,$0.00
03,mobile,04,Chicago,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,04,Boston,10,2,50.00%,3.00,00:01:54,0,$0.00
03,mobile,04,Ann Arbor,10,2,0.00%,12.50,00:09:46,0,$0.00
03,mobile,04,Omaha,10,2,0.00%,13.00,00:11:35,0,$0.00
03,mobile,04,Houston,10,2,0.00%,13.50,00:07:39,0,$0.00
03,mobile,04,Country Knolls,10,2,0.00%,2.00,00:01:32,0,$0.00
03,mobile,05,(not set),10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,05,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,05,London,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,05,Denver,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,05,Jacksonville,10,2,0.00%,18.50,00:16:27,0,$0.00
03,mobile,05,Orlando,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,05,Atlanta,10,2,50.00%,2.00,00:00:19,0,$0.00
03,mobile,05,Austin,10,2,0.00%,5.00,00:03:08,0,$0.00
03,mobile,05,San Antonio,10,2,50.00%,2.00,00:00:27,0,$0.00
03,mobile,05,Lake Monticello,10,2,0.00%,2.00,00:00:19,0,$0.00
03,mobile,05,Shady Hills,10,2,50.00%,3.50,00:02:04,0,$0.00
03,mobile,06,Islamabad,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,06,Atlanta,10,2,50.00%,1.50,00:00:15,0,$0.00
03,mobile,06,Ann Arbor,10,2,50.00%,5.00,00:02:40,0,$0.00
03,mobile,06,Grand Rapids,10,2,50.00%,1.00,00:00:20,0,$0.00
03,mobile,06,Jersey City,10,2,0.00%,4.00,00:02:36,0,$0.00
03,mobile,06,New York,10,2,0.00%,7.50,00:07:05,0,$0.00
03,mobile,06,Dallas,10,2,50.00%,4.50,00:01:24,0,$0.00
03,mobile,06,Houston,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,06,San Antonio,10,2,0.00%,2.50,00:00:48,0,$0.00
03,mobile,07,Brisbane,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,07,Tampa,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,07,Boston,10,2,50.00%,2.00,00:01:43,0,$0.00
03,mobile,07,Ann Arbor,10,2,0.00%,7.00,00:02:31,0,$0.00
03,mobile,07,Philadelphia,10,2,0.00%,4.00,00:02:09,0,$0.00
03,mobile,07,Pittsburgh,10,2,0.00%,3.00,00:04:05,0,$0.00
03,mobile,07,Dallas,10,2,50.00%,7.00,00:03:06,0,$0.00
03,mobile,08,Frankfurt,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,08,London,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,08,Colombo,10,2,50.00%,1.50,00:00:07,0,$0.00
03,mobile,08,San Francisco,10,2,0.00%,13.00,00:06:14,0,$0.00
03,mobile,08,Denver,10,2,50.00%,3.00,00:05:15,0,$0.00
03,mobile,08,Philadelphia,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,08,Houston,10,2,50.00%,1.50,00:01:11,0,$0.00
03,mobile,09,Sydney,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,09,London,10,2,50.00%,1.50,00:00:10,0,$0.00
03,mobile,09,San Francisco,10,2,0.00%,8.00,00:11:31,0,$0.00
03,mobile,09,Washington,10,2,50.00%,3.50,00:06:11,0,$0.00
03,mobile,11,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,11,Houston,10,2,50.00%,4.50,00:01:46,0,$0.00
03,mobile,12,Sydney,10,2,0.00%,5.00,00:11:49,0,$0.00
03,mobile,12,Rialto,10,2,50.00%,2.50,00:01:53,0,$0.00
03,mobile,12,Denver,10,2,50.00%,3.50,00:05:50,0,$0.00
03,mobile,12,Memphis,10,2,50.00%,4.50,00:02:38,0,$0.00
03,mobile,12,Dallas,10,2,0.00%,9.00,00:06:47,0,$0.00
03,mobile,13,London,10,2,50.00%,1.50,00:00:08,0,$0.00
03,mobile,13,Karachi,10,2,50.00%,1.50,00:00:44,0,$0.00
03,mobile,13,Los Angeles,10,2,0.00%,2.00,00:14:53,0,$0.00
03,mobile,13,San Diego,10,2,50.00%,1.50,00:02:48,0,$0.00
03,mobile,13,Orlando,10,2,50.00%,1.50,00:00:13,0,$0.00
03,mobile,13,Chicago,10,2,50.00%,1.50,00:00:23,0,$0.00
03,mobile,13,Detroit,10,2,0.00%,7.00,00:03:27,0,$0.00
03,mobile,13,Omaha,10,2,50.00%,10.50,00:04:29,0,$0.00
03,mobile,13,Dallas,10,2,0.00%,5.00,00:01:42,0,$0.00
03,mobile,14,San Jose,10,2,50.00%,3.00,00:00:38,0,$0.00
03,mobile,14,Detroit,10,2,50.00%,3.50,00:01:40,0,$0.00
03,mobile,14,Austin,10,2,0.00%,1.50,00:03:29,0,$0.00
03,mobile,14,Dallas,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,15,(not set),10,2,0.00%,9.00,00:02:22,0,$0.00
03,mobile,15,Toronto,10,2,50.00%,4.50,00:04:30,0,$0.00
03,mobile,15,Montreal,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,15,Sacramento,10,2,50.00%,12.50,00:06:10,0,$0.00
03,mobile,15,San Francisco,10,2,0.00%,3.50,00:00:48,0,$0.00
03,mobile,15,Dallas,10,2,50.00%,1.50,00:00:21,0,$0.00
03,mobile,16,Detroit,10,2,0.00%,2.50,00:01:59,0,$0.00
03,mobile,16,Charlotte,10,2,50.00%,1.00,00:05:16,0,$0.00
03,mobile,16,Houston,10,2,0.00%,11.00,00:08:18,0,$0.00
03,mobile,17,Karachi,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,17,San Jose,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,17,Atlanta,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,17,Savannah,10,2,0.00%,10.50,00:11:30,0,$0.00
03,mobile,17,Omaha,10,2,50.00%,2.50,00:01:03,0,$0.00
03,mobile,17,Nashville,10,2,50.00%,1.50,00:01:29,0,$0.00
03,mobile,17,Austin,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,18,Orlando,10,2,0.00%,8.00,00:06:22,1,$44.97
03,mobile,18,Tampa,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,18,Atlanta,10,2,50.00%,4.50,00:04:13,0,$0.00
03,mobile,18,Indianapolis,10,2,50.00%,15.00,00:08:59,0,$0.00
03,mobile,18,Fayetteville,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,18,Nashville,10,2,50.00%,12.50,00:04:01,0,$0.00
03,mobile,18,Dallas,10,2,0.00%,7.00,00:03:26,0,$0.00
03,mobile,18,Athens,10,2,50.00%,4.00,00:03:12,0,$0.00
03,mobile,19,Sydney,10,2,50.00%,1.50,00:00:16,0,$0.00
03,mobile,19,Melbourne,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,19,Chicago,10,2,0.00%,2.00,00:00:11,0,$0.00
03,mobile,19,Ann Arbor,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,19,Dallas,10,2,50.00%,1.50,00:00:09,0,$0.00
03,mobile,20,Dubai,10,2,50.00%,4.00,00:03:11,0,$0.00
03,mobile,20,Lahore,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,20,Denver,10,2,50.00%,3.50,00:05:25,0,$0.00
03,mobile,20,New York,10,2,0.00%,2.00,00:00:22,0,$0.00
03,mobile,20,Dallas,10,2,50.00%,4.50,00:03:43,0,$0.00
03,mobile,21,(not set),10,2,50.00%,1.50,00:00:45,0,$0.00
03,mobile,21,Williams Lake,10,2,0.00%,11.00,00:08:07,0,$0.00
03,mobile,21,Quezon City,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,21,Santa Ana,10,2,0.00%,34.00,00:15:16,1,$142.96
03,mobile,21,Houston,10,2,0.00%,3.00,00:01:24,0,$0.00
03,mobile,21,San Antonio,10,2,50.00%,5.00,00:08:58,0,$0.00
03,mobile,22,Sydney,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,22,Brisbane,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,22,San Jose,10,2,50.00%,2.00,00:00:52,0,$0.00
03,mobile,22,Raleigh,10,2,50.00%,1.50,00:00:07,0,$0.00
03,mobile,22,New York,10,2,50.00%,1.50,00:00:03,0,$0.00
03,mobile,22,Dallas,10,2,0.00%,18.50,00:05:56,0,$0.00
03,mobile,23,Montreal,10,2,50.00%,2.00,00:01:02,0,$0.00
03,mobile,23,London,10,2,100.00%,1.00,00:00:00,0,$0.00
03,mobile,23,San Diego,10,2,50.00%,5.50,00:02:40,0,$0.00
03,mobile,23,San Jose,10,2,50.00%,1.50,00:00:26,0,$0.00
